Mod:Item:MetaData, Localized Name
biomesoplenty:gem_block:5, Block of Malachite
biomesoplenty:gem_block:6, Block of Sapphire
biomesoplenty:gem_block:7, Block of Amber
biomesoplenty:hive:0, Hive Block
biomesoplenty:hive:1, Honeycomb Block
biomesoplenty:hive:2, Empty Honeycomb Block
biomesoplenty:hive:3, Filled Honeycomb Block
biomesoplenty:honey_block:0, Honey Block
biomesoplenty:blue_fire:0, Blue Fire
biomesoplenty:bamboo_thatching:0, Bamboo Thatching
biomesoplenty:mud_brick_block:0, Mud Bricks
biomesoplenty:mud_brick_stairs:0, Mud Bricks Stairs
biomesoplenty:other_slab:0, Mud Bricks Slab
biomesoplenty:other_slab:1, White Sandstone Slab
biomesoplenty:log_0:4, Sacred Oak Wood
biomesoplenty:log_0:5, Cherry Wood
biomesoplenty:log_0:6, Umbran Wood
biomesoplenty:log_0:7, Fir Wood
biomesoplenty:log_1:4, Ethereal Wood
biomesoplenty:log_1:5, Magic Wood
biomesoplenty:log_1:6, Mangrove Wood
biomesoplenty:log_1:7, Palm Wood
biomesoplenty:log_2:4, Redwood Wood
biomesoplenty:log_2:5, Willow Wood
biomesoplenty:log_2:6, Pine Wood
biomesoplenty:log_2:7, Hellbark Wood
biomesoplenty:log_3:4, Jacaranda Wood
biomesoplenty:log_3:5, Mahogany Wood
biomesoplenty:log_3:6, Ebony Wood
biomesoplenty:log_3:7, Eucalyptus Wood
biomesoplenty:log_4:4, Giant Flower Stem
biomesoplenty:log_4:5, Dead Wood
biomesoplenty:leaves_0:8, Yellow Autumn Leaves
biomesoplenty:leaves_0:9, Orange Autumn Leaves
biomesoplenty:leaves_0:10, Bamboo Leaves
biomesoplenty:leaves_0:11, Magic Leaves
biomesoplenty:leaves_1:8, Umbran Leaves
biomesoplenty:leaves_1:9, Dead Leaves
biomesoplenty:leaves_1:10, Fir Leaves
biomesoplenty:leaves_1:11, Ethereal Leaves
biomesoplenty:leaves_2:8, Origin Leaves
biomesoplenty:leaves_2:9, Pink Cherry Leaves
biomesoplenty:leaves_2:10, White Cherry Leaves
biomesoplenty:leaves_2:11, Maple Leaves
biomesoplenty:leaves_3:8, Hellbark Leaves
biomesoplenty:leaves_3:9, Flowering Oak Leaves
biomesoplenty:leaves_3:10, Jacaranda Leaves
biomesoplenty:leaves_3:11, Sacred Oak Leaves
biomesoplenty:leaves_4:8, Mangrove Leaves
biomesoplenty:leaves_4:9, Palm Leaves
biomesoplenty:leaves_4:10, Redwood Leaves
biomesoplenty:leaves_4:11, Willow Leaves
biomesoplenty:leaves_5:8, Pine Leaves
biomesoplenty:leaves_5:9, Mahogany Leaves
biomesoplenty:leaves_5:10, Ebony Leaves
biomesoplenty:leaves_5:11, Eucalyptus Leaves
biomesoplenty:leaves_6:8, Giant Red Flower Petal
biomesoplenty:leaves_6:9, Giant Yellow Flower Petal
biomesoplenty:planks_0:0, Sacred Oak Wood Planks
biomesoplenty:planks_0:1, Cherry Wood Planks
biomesoplenty:planks_0:2, Umbran Wood Planks
biomesoplenty:planks_0:3, Fir Wood Planks
biomesoplenty:planks_0:4, Ethereal Wood Planks
biomesoplenty:planks_0:5, Magic Wood Planks
biomesoplenty:planks_0:6, Mangrove Wood Planks
biomesoplenty:planks_0:7, Palm Wood Planks
biomesoplenty:planks_0:8, Redwood Wood Planks
biomesoplenty:planks_0:9, Willow Wood Planks
biomesoplenty:planks_0:10, Pine Wood Planks
biomesoplenty:planks_0:11, Hellbark Wood Planks
biomesoplenty:planks_0:12, Jacaranda Wood Planks
biomesoplenty:planks_0:13, Mahogany Wood Planks
biomesoplenty:planks_0:14, Ebony Wood Planks
biomesoplenty:planks_0:15, Eucalyptus Wood Planks
biomesoplenty:sacred_oak_stairs:0, Sacred Oak Wood Stairs
biomesoplenty:cherry_stairs:0, Cherry Wood Stairs
biomesoplenty:umbran_stairs:0, Umbran Wood Stairs
biomesoplenty:fir_stairs:0, Fir Wood Stairs
biomesoplenty:ethereal_stairs:0, Ethereal Wood Stairs
biomesoplenty:magic_stairs:0, Magic Wood Stairs
biomesoplenty:mangrove_stairs:0, Mangrove Wood Stairs
biomesoplenty:palm_stairs:0, Palm Wood Stairs
biomesoplenty:redwood_stairs:0, Redwood Wood Stairs
biomesoplenty:willow_stairs:0, Willow Wood Stairs
biomesoplenty:pine_stairs:0, Pine Wood Stairs
biomesoplenty:hellbark_stairs:0, Hellbark Wood Stairs
biomesoplenty:jacaranda_stairs:0, Jacaranda Wood Stairs
biomesoplenty:mahogany_stairs:0, Mahogany Wood Stairs
biomesoplenty:ebony_stairs:0, Ebony Wood Stairs
biomesoplenty:eucalyptus_stairs:0, Eucalyptus Wood Stairs
biomesoplenty:wood_slab_0:0, Sacred Oak Wood Slab
biomesoplenty:wood_slab_0:1, Cherry Wood Slab
biomesoplenty:wood_slab_0:2, Umbran Wood Slab
biomesoplenty:wood_slab_0:3, Fir Wood Slab
biomesoplenty:wood_slab_0:4, Ethereal Wood Slab
biomesoplenty:wood_slab_0:5, Magic Wood Slab
biomesoplenty:wood_slab_0:6, Mangrove Wood Slab
biomesoplenty:wood_slab_0:7, Palm Wood Slab
biomesoplenty:wood_slab_1:0, Redwood Wood Slab
biomesoplenty:wood_slab_1:1, Willow Wood Slab
biomesoplenty:wood_slab_1:2, Pine Wood Slab
biomesoplenty:wood_slab_1:3, Hellbark Wood Slab
biomesoplenty:wood_slab_1:4, Jacaranda Wood Slab
biomesoplenty:wood_slab_1:5, Mahogany Wood Slab
biomesoplenty:wood_slab_1:6, Ebony Wood Slab
biomesoplenty:wood_slab_1:7, Eucalyptus Wood Slab
biomesoplenty:sacred_oak_fence:0, Sacred Oak Fence
biomesoplenty:cherry_fence:0, Cherry Fence
biomesoplenty:umbran_fence:0, Umbran Fence
biomesoplenty:fir_fence:0, Fir Fence
biomesoplenty:ethereal_fence:0, Ethereal Fence
biomesoplenty:magic_fence:0, Magic Fence
biomesoplenty:mangrove_fence:0, Mangrove Fence
biomesoplenty:palm_fence:0, Palm Fence
biomesoplenty:redwood_fence:0, Redwood Fence
biomesoplenty:willow_fence:0, Willow Fence
biomesoplenty:pine_fence:0, Pine Fence
biomesoplenty:hellbark_fence:0, Hellbark Fence
biomesoplenty:jacaranda_fence:0, Jacaranda Fence
biomesoplenty:mahogany_fence:0, Mahogany Fence
biomesoplenty:ebony_fence:0, Ebony Fence
biomesoplenty:eucalyptus_fence:0, Eucalyptus Fence
biomesoplenty:sacred_oak_fence_gate:0, Sacred Oak Fence Gate
biomesoplenty:cherry_fence_gate:0, Cherry Fence Gate
biomesoplenty:umbran_fence_gate:0, Umbran Fence Gate
biomesoplenty:fir_fence_gate:0, Fir Fence Gate
biomesoplenty:ethereal_fence_gate:0, Ethereal Fence Gate
biomesoplenty:magic_fence_gate:0, Magic Fence Gate
biomesoplenty:mangrove_fence_gate:0, Mangrove Fence Gate
biomesoplenty:palm_fence_gate:0, Palm Fence Gate
biomesoplenty:redwood_fence_gate:0, Redwood Fence Gate
biomesoplenty:willow_fence_gate:0, Willow Fence Gate
biomesoplenty:pine_fence_gate:0, Pine Fence Gate
biomesoplenty:hellbark_fence_gate:0, Hellbark Fence Gate
biomesoplenty:jacaranda_fence_gate:0, Jacaranda Fence Gate
biomesoplenty:mahogany_fence_gate:0, Mahogany Fence Gate
biomesoplenty:ebony_fence_gate:0, Ebony Fence Gate
biomesoplenty:eucalyptus_fence_gate:0, Eucalyptus Fence Gate
biomesoplenty:sacred_oak_door, Sacred Oak Door
biomesoplenty:cherry_door, Cherry Door
biomesoplenty:umbran_door, Umbran Door
biomesoplenty:fir_door, Fir Door
biomesoplenty:ethereal_door, Ethereal Door
biomesoplenty:magic_door, Magic Door
biomesoplenty:mangrove_door, Mangrove Door
biomesoplenty:palm_door, Palm Door
biomesoplenty:redwood_door, Redwood Door
biomesoplenty:willow_door, Willow Door
biomesoplenty:pine_door, Pine Door
biomesoplenty:hellbark_door, Hellbark Door
biomesoplenty:jacaranda_door, Jacaranda Door
biomesoplenty:mahogany_door, Mahogany Door
biomesoplenty:ebony_door, Ebony Door
biomesoplenty:eucalyptus_door, Eucalyptus Door
biomesoplenty:coral:0, Pink Coral
biomesoplenty:coral:1, Orange Coral
biomesoplenty:coral:2, Blue Coral
biomesoplenty:coral:3, Glowing Coral
biomesoplenty:coral:4, Algae
biomesoplenty:seaweed:0, Kelp
biomesoplenty:waterlily:0, Medium Lily Pad
biomesoplenty:waterlily:1, Small Lily Pad
biomesoplenty:waterlily:2, Tiny Lily Pad
biomesoplenty:waterlily:3, Flowered Lily
biomesoplenty:bamboo:0, Bamboo
biomesoplenty:sapling_0:0, Yellow Autumn Sapling
biomesoplenty:sapling_0:1, Orange Autumn Sapling
biomesoplenty:sapling_0:2, Bamboo Sapling
biomesoplenty:sapling_0:3, Magic Sapling
biomesoplenty:sapling_0:4, Umbran Sapling
biomesoplenty:sapling_0:5, Dead Sapling
biomesoplenty:sapling_0:6, Fir Sapling
biomesoplenty:sapling_0:7, Ethereal Sapling
biomesoplenty:sapling_1:0, Origin Sapling
biomesoplenty:sapling_1:1, Pink Cherry Sapling
biomesoplenty:sapling_1:2, White Cherry Sapling
biomesoplenty:sapling_1:3, Maple Sapling
biomesoplenty:sapling_1:4, Hellbark Sapling
biomesoplenty:sapling_1:5, Flowering Oak Sapling
biomesoplenty:sapling_1:6, Jacaranda Sapling
biomesoplenty:sapling_1:7, Sacred Oak Sapling
biomesoplenty:sapling_2:0, Mangrove Sapling
biomesoplenty:sapling_2:1, Palm Sapling
biomesoplenty:sapling_2:2, Redwood Sapling
biomesoplenty:sapling_2:3, Willow Sapling
biomesoplenty:sapling_2:4, Pine Sapling
biomesoplenty:sapling_2:5, Mahogany Sapling
biomesoplenty:sapling_2:6, Ebony Sapling
biomesoplenty:sapling_2:7, Eucalyptus Sapling
biomesoplenty:plant_0:0, Short Grass
biomesoplenty:plant_0:1, Medium Grass
biomesoplenty:plant_0:2, Bush
biomesoplenty:plant_0:3, Sprout
biomesoplenty:plant_0:4, Poison Ivy
biomesoplenty:plant_0:5, Berry Bush
biomesoplenty:plant_0:6, Shrub
biomesoplenty:plant_0:7, Wheat Grass
biomesoplenty:plant_0:8, Damp Grass
biomesoplenty:plant_0:9, Koru
biomesoplenty:plant_0:10, Clover Patch
biomesoplenty:plant_0:11, Leaf Pile
biomesoplenty:plant_0:12, Dead Leaf Pile
biomesoplenty:plant_0:13, Dead Grass
biomesoplenty:plant_0:14, Desert Grass
biomesoplenty:plant_0:15, Desert Sprouts
biomesoplenty:plant_1:0, Dune Grass
biomesoplenty:plant_1:1, Spectral Fern
biomesoplenty:plant_1:2, Thorns
biomesoplenty:plant_1:3, Wild Rice
biomesoplenty:plant_1:4, Cattail
biomesoplenty:plant_1:5, River Cane
biomesoplenty:plant_1:6, Tiny Cactus
biomesoplenty:plant_1:7, Devilweed
biomesoplenty:plant_1:8, Reed
biomesoplenty:plant_1:9, Root
biomesoplenty:plant_1:10, Rafflesia
biomesoplenty:plant_1:11, Barley
biomesoplenty:double_plant:0, Flax
biomesoplenty:double_plant:1, Tall Cattail
biomesoplenty:double_plant:2, Eyebulb
biomesoplenty:double_plant:3, Sea Oats
biomesoplenty:mushroom:0, Toadstool
biomesoplenty:mushroom:1, Portobello
biomesoplenty:mushroom:2, Blue Milk Cap
biomesoplenty:mushroom:3, Glowshroom
biomesoplenty:mushroom:4, Flat Mushroom
biomesoplenty:mushroom:5, Shadow Shroom
biomesoplenty:bramble_plant:0, Bramble
biomesoplenty:flower_0:0, Clover
biomesoplenty:flower_0:1, Swampflower
biomesoplenty:flower_0:2, Deathbloom
biomesoplenty:flower_0:3, Glowflower
biomesoplenty:flower_0:4, Blue Hydrangea
biomesoplenty:flower_0:5, Orange Cosmos
biomesoplenty:flower_0:6, Pink Dafodil
biomesoplenty:flower_0:7, Wildflower
biomesoplenty:flower_0:8, Violet
biomesoplenty:flower_0:9, White Anemone
biomesoplenty:flower_0:10, Enderlotus
biomesoplenty:flower_0:11, Bromeliad
biomesoplenty:flower_0:12, Wilted Lily
biomesoplenty:flower_0:13, Pink Hibiscus
biomesoplenty:flower_0:14, Lily of the Valley
biomesoplenty:flower_0:15, Burning Blossom
biomesoplenty:flower_1:0, Lavender
biomesoplenty:flower_1:1, Goldenrod
biomesoplenty:flower_1:2, Bluebells
biomesoplenty:flower_1:3, Miner's Delight
biomesoplenty:flower_1:4, Icy Iris
biomesoplenty:flower_1:5, Rose
biomesoplenty:flower_vine:0, Flowering Vines
biomesoplenty:ivy:0, Ivy
biomesoplenty:tree_moss:0, Umbran Tree Moss
biomesoplenty:willow_vine:0, Willow Vine
biomesoplenty:terrarium:0, Fern Terrarium
biomesoplenty:terrarium:1, Mushroom Terrarium
biomesoplenty:terrarium:2, Cactus Terrarium
biomesoplenty:terrarium:3, Flax Terrarium
biomesoplenty:terrarium:4, Flower Terrarium
biomesoplenty:terrarium:5, Koru Terrarium
biomesoplenty:terrarium:6, Bamboo Terrarium
biomesoplenty:terrarium:7, Beach Terrarium
biomesoplenty:terrarium:8, Glowshroom Terrarium
biomesoplenty:terrarium:9, Dead Terrarium
biomesoplenty:terrarium:10, Mystic Terrarium
biomesoplenty:terrarium:11, Ominous Terrarium
biomesoplenty:terrarium:12, Wasteland Terrarium
biomesoplenty:terrarium:13, Origin Terrarium
biomesoplenty:terrarium:14, Nether Terrarium
biomesoplenty:terrarium:15, Ender Terrarium
biomesoplenty:jar_filled:0, Honey Jar
biomesoplenty:jar_filled:1, Blue Fire Jar
biomesoplenty:jar_empty, Empty Jar
biomesoplenty:boat_sacred_oak, Sacred Oak Boat
biomesoplenty:boat_cherry, Cherry Boat
biomesoplenty:boat_umbran, Umbran Boat
biomesoplenty:boat_fir, Fir Boat
biomesoplenty:boat_ethereal, Ethereal Boat
biomesoplenty:boat_magic, Magic Boat
biomesoplenty:boat_mangrove, Mangrove Boat
biomesoplenty:boat_palm, Palm Boat
biomesoplenty:boat_redwood, Redwood Boat
biomesoplenty:boat_willow, Willow Boat
biomesoplenty:boat_pine, Pine Boat
biomesoplenty:boat_hellbark, Hellbark Boat
biomesoplenty:boat_jacaranda, Jacaranda Boat
biomesoplenty:boat_mahogany, Mahogany Boat
biomesoplenty:boat_ebony, Ebony Boat
biomesoplenty:boat_eucalyptus, Eucalyptus Boat
biomesoplenty:biome_finder, Biome Finder
biomesoplenty:flower_basket, Flower Basket
biomesoplenty:record_wanderer, Music Disc
biomesoplenty:mudball, Mud Ball
biomesoplenty:mud_brick, Mud Brick
biomesoplenty:ash, Pile of Ashes
biomesoplenty:fleshchunk, Chunk of Flesh
biomesoplenty:gem:0, Ender Amethyst
biomesoplenty:gem:1, Ruby
biomesoplenty:gem:2, Peridot
biomesoplenty:gem:3, Topaz
biomesoplenty:gem:4, Tanzanite
biomesoplenty:gem:5, Malachite
biomesoplenty:gem:6, Sapphire
biomesoplenty:gem:7, Amber
biomesoplenty:terrestrial_artifact, Terrestrial Artifact
biomesoplenty:crystal_shard, Celestial Crystal Shard
biomesoplenty:biome_essence, Biome Essence
biomesoplenty:berries, Berry
biomesoplenty:pear, Pear
biomesoplenty:peach, Peach
biomesoplenty:persimmon, Persimmon
biomesoplenty:honeycomb, Empty Honeycomb
biomesoplenty:filled_honeycomb, Filled Honeycomb
biomesoplenty:shroompowder, Shroom Powder
biomesoplenty:ricebowl, Bowl of Rice
biomesoplenty:blue_dye, Blue Dye
biomesoplenty:brown_dye, Brown Dye
biomesoplenty:green_dye, Green Dye
biomesoplenty:white_dye, White Dye
biomesoplenty:black_dye, Black Dye
biomesoplenty:earth, item.earth.name
thermalfoundation:ore:0, Copper Ore
thermalfoundation:ore:1, Tin Ore
thermalfoundation:ore:2, Silver Ore
thermalfoundation:ore:3, Lead Ore
thermalfoundation:ore:4, Aluminum Ore
thermalfoundation:ore:5, Nickel Ore
thermalfoundation:ore:6, Platinum Ore
thermalfoundation:ore:7, Iridium Ore
thermalfoundation:ore:8, Mana Infused Ore
thermalfoundation:ore_fluid:0, Oil Sand
thermalfoundation:ore_fluid:1, Oil Shale
thermalfoundation:ore_fluid:2, Destabilized Redstone Ore
thermalfoundation:ore_fluid:3, Energized Netherrack
thermalfoundation:ore_fluid:4, Resonant End Stone
thermalfoundation:ore_fluid:5, Oil Sand
thermalfoundation:storage:0, Block of Copper
thermalfoundation:storage:1, Block of Tin
thermalfoundation:storage:2, Block of Silver
thermalfoundation:storage:3, Block of Lead
thermalfoundation:storage:4, Block of Aluminum
thermalfoundation:storage:5, Block of Nickel
thermalfoundation:storage:6, Block of Platinum
thermalfoundation:storage:7, Block of Iridium
thermalfoundation:storage:8, Block of Mana Infused Metal
thermalfoundation:storage_alloy:0, Block of Steel
thermalfoundation:storage_alloy:1, Block of Electrum
thermalfoundation:storage_alloy:2, Block of Invar
thermalfoundation:storage_alloy:3, Block of Bronze
thermalfoundation:storage_alloy:4, Block of Constantan
thermalfoundation:storage_alloy:5, Block of Signalum
thermalfoundation:storage_alloy:6, Block of Lumium
thermalfoundation:storage_alloy:7, Block of Enderium
thermalfoundation:storage_resource:0, Block of Charcoal
thermalfoundation:storage_resource:1, Block of Coal Coke
thermalfoundation:glass:0, Hardened Copper Glass
thermalfoundation:glass:1, Hardened Tin Glass
thermalfoundation:glass:2, Hardened Silver Glass
thermalfoundation:glass:3, Hardened Glass
thermalfoundation:glass:4, Hardened Aluminum Glass
thermalfoundation:glass:5, Hardened Nickel Glass
thermalfoundation:glass:6, Hardened Platinum Glass
thermalfoundation:glass:7, Hardened Iridium Glass
thermalfoundation:glass:8, Hardened Mana Infused Glass
thermalfoundation:glass_alloy:0, Hardened Steel Glass
thermalfoundation:glass_alloy:1, Hardened Electrum Glass
thermalfoundation:glass_alloy:2, Hardened Invar Glass
thermalfoundation:glass_alloy:3, Hardened Bronze Glass
thermalfoundation:glass_alloy:4, Hardened Constantan Glass
thermalfoundation:glass_alloy:5, Hardened Signalum Glass
thermalfoundation:glass_alloy:6, Hardened Lumium Glass
thermalfoundation:glass_alloy:7, Hardened Enderium Glass
thermalfoundation:rockwool:0, Black Rockwool
thermalfoundation:rockwool:1, Red Rockwool
thermalfoundation:rockwool:2, Green Rockwool
thermalfoundation:rockwool:3, Brown Rockwool
thermalfoundation:rockwool:4, Blue Rockwool
thermalfoundation:rockwool:5, Purple Rockwool
thermalfoundation:rockwool:6, Cyan Rockwool
thermalfoundation:rockwool:7, Light Gray Rockwool
thermalfoundation:rockwool:8, Gray Rockwool
thermalfoundation:rockwool:9, Pink Rockwool
thermalfoundation:rockwool:10, Lime Rockwool
thermalfoundation:rockwool:11, Yellow Rockwool
thermalfoundation:rockwool:12, Light Blue Rockwool
thermalfoundation:rockwool:13, Magenta Rockwool
thermalfoundation:rockwool:14, Orange Rockwool
thermalfoundation:rockwool:15, White Rockwool
thermalfoundation:wrench:0, Crescent Hammer
thermalfoundation:meter:0, Multimeter
thermalfoundation:upgrade:0, Hardened Upgrade Kit
thermalfoundation:upgrade:1, Reinforced Upgrade Kit
thermalfoundation:upgrade:2, Signalum Upgrade Kit
thermalfoundation:upgrade:3, Resonant Upgrade Kit
thermalfoundation:upgrade:33, Reinforced Conversion Kit
thermalfoundation:upgrade:34, Signalum Conversion Kit
thermalfoundation:upgrade:35, Resonant Conversion Kit
thermalfoundation:upgrade:256, Creative Conversion Kit
thermalfoundation:security:0, Signalum Security Lock
thermalfoundation:diagram_redprint, Redprint
thermalfoundation:tome_lexicon, Forge Lexicon
thermalfoundation:tome_experience, Tome of Knowledge
thermalfoundation:coin:0, Iron Coin
thermalfoundation:coin:1, Gold Coin
thermalfoundation:coin:64, Copper Coin
thermalfoundation:coin:65, Tin Coin
thermalfoundation:coin:66, Silver Coin
thermalfoundation:coin:67, Lead Coin
thermalfoundation:coin:68, Aluminum Coin
thermalfoundation:coin:69, Nickel Coin
thermalfoundation:coin:70, Platinum Coin
thermalfoundation:coin:71, Iridium Coin
thermalfoundation:coin:72, Mana Infused Coin
thermalfoundation:coin:96, Steel Coin
thermalfoundation:coin:97, Electrum Coin
thermalfoundation:coin:98, Invar Coin
thermalfoundation:coin:99, Bronze Coin
thermalfoundation:coin:100, Constantan Coin
thermalfoundation:coin:101, Signalum Coin
thermalfoundation:coin:102, Lumium Coin
thermalfoundation:coin:103, Enderium Coin
thermalfoundation:fertilizer:0, Phyto-Gro
thermalfoundation:fertilizer:1, Rich Phyto-Gro
thermalfoundation:fertilizer:2, Fluxed Phyto-Gro
thermalfoundation:bait:0, Aqua-Chow
thermalfoundation:bait:1, Rich Aqua-Chow
thermalfoundation:bait:2, Fluxed Aqua-Chow
thermalfoundation:dye:0, Black Pigment
thermalfoundation:dye:1, Red Pigment
thermalfoundation:dye:2, Green Pigment
thermalfoundation:dye:3, Brown Pigment
thermalfoundation:dye:4, Blue Pigment
thermalfoundation:dye:5, Purple Pigment
thermalfoundation:dye:6, Cyan Pigment
thermalfoundation:dye:7, Light Gray Pigment
thermalfoundation:dye:8, Gray Pigment
thermalfoundation:dye:9, Pink Pigment
thermalfoundation:dye:10, Lime Pigment
thermalfoundation:dye:11, Yellow Pigment
thermalfoundation:dye:12, Light Blue Pigment
thermalfoundation:dye:13, Magenta Pigment
thermalfoundation:dye:14, Orange Pigment
